1,10,6,4,[5, 5, 3, 4, 3, 3],[7, 7, 8, 1]
1122,10,6,4,[7, 5, 6, 4, 6, 6],[8, 1, 8, 1]
1123,10,5,5,[3, 2, 4, 2, 3],[1, 5, 1, 1, 5]
1124,10,6,4,[3, 4, 5, 5, 3, 5],[1, 2, 2, 6]
1125,10,6,4,[4, 5, 6, 5, 6, 6],[7, 7, 3, 3]
1126,10,8,2,[3, 5, 2, 3, 2, 5, 2, 2],[7, 6]
1127,10,7,3,[4, 3, 5, 5, 3, 5, 3],[2, 1, 8]
1129,10,9,1,[6, 3, 6, 3, 5, 4, 3, 4, 4],[9]
1130,10,8,2,[7, 6, 7, 6, 6, 5, 6, 6],[9, 2]
1131,10,8,2,[6, 4, 6, 6, 6, 6, 5, 6],[2, 3]
1132,10,5,5,[3, 4, 3, 3, 3],[2, 1, 6, 5, 5]
1133,10,6,4,[4, 4, 6, 3, 3, 5],[2, 1, 7, 7]
1134,10,8,2,[4, 3, 6, 5, 6, 3, 2, 2],[1, 9]
1135,10,6,4,[3, 3, 3, 4, 3, 4],[5, 5, 5, 2]
1137,10,6,4,[4, 4, 3, 3, 3, 3],[6, 2, 5, 5]
1138,10,8,2,[5, 4, 3, 6, 5, 6, 3, 6],[7, 1]
1139,10,7,3,[3, 4, 3, 3, 3, 4, 4],[5, 5, 1]
1140,10,7,3,[5, 6, 3, 5, 5, 3, 3],[8, 7, 1]
1141,10,7,3,[4, 4, 5, 5, 3, 4, 3],[2, 7, 7]
1142,10,4,6,[5, 5, 5, 5],[3, 3, 3, 6, 3, 6]
1143,10,5,5,[5, 5, 5, 4, 5],[7, 3, 7, 3, 2]
1144,10,6,4,[6, 4, 6, 4, 6, 5],[8, 3, 7, 3]
1145,10,8,2,[2, 5, 5, 2, 5, 3, 2, 5],[1, 6]
1146,10,7,3,[4, 3, 5, 6, 3, 5, 6],[2, 2, 8]
1147,10,8,2,[2, 5, 5, 5, 2, 3, 5, 5],[1, 1]
1148,10,7,3,[3, 3, 3, 4, 4, 3, 3],[5, 5, 1]
1149,10,7,3,[5, 3, 3, 5, 3, 3, 5],[6, 1, 6]
1150,10,6,4,[6, 5, 5, 5, 5, 6],[7, 1, 7, 3]
1151,10,9,1,[6, 4, 6, 6, 4, 4, 5, 6, 3],[1]
1152,10,6,4,[6, 5, 5, 6, 6, 6],[2, 2, 7, 1]
1153,10,8,2,[4, 6, 5, 6, 5, 6, 5, 6],[3, 2]
1154,10,7,3,[3, 5, 5, 4, 3, 5, 4],[6, 1, 6]
1155,10,6,4,[4, 3, 4, 3, 3, 5],[1, 6, 6, 6]
1157,10,7,3,[5, 5, 5, 5, 4, 5, 5],[6, 2, 2]
1159,10,7,3,[5, 7, 7, 4, 5, 5, 7],[3, 1, 8]
1160,10,7,3,[3, 5, 2, 5, 4, 3, 5],[1, 7, 1]
1161,10,6,4,[6, 6, 7, 6, 7, 5],[3, 1, 8, 3]
1162,10,8,2,[7, 7, 7, 6, 6, 5, 5, 6],[2, 3]
1163,10,6,4,[5, 5, 3, 5, 3, 5],[6, 1, 1, 6]
1164,10,7,3,[5, 4, 3, 4, 5, 4, 5],[7, 6, 1]
1166,10,8,2,[4, 5, 5, 4, 5, 3, 5, 4],[6, 1]
1167,10,6,4,[5, 6, 4, 5, 5, 5],[7, 7, 7, 2]
1168,10,6,4,[5, 3, 4, 3, 6, 3],[1, 1, 7, 7]
1169,10,6,4,[6, 6, 4, 6, 4, 7],[3, 2, 8, 9]
1170,10,4,6,[3, 5, 4, 3],[6, 6, 6, 2, 1, 6]
1171,10,7,3,[4, 3, 3, 5, 5, 4, 3],[1, 6, 7]
1172,10,6,4,[4, 5, 5, 4, 5, 5],[2, 7, 9, 3]
1173,10,7,3,[5, 6, 6, 3, 6, 5, 5],[1, 7, 1]
1174,10,6,4,[6, 7, 6, 5, 6, 4],[2, 1, 2, 9]
1175,10,7,3,[3, 3, 3, 3, 3, 3, 3],[1, 5, 1]
1176,10,6,4,[4, 6, 4, 7, 7, 5],[9, 9, 2, 9]
1177,10,6,4,[6, 3, 6, 6, 4, 6],[7, 7, 2, 1]
1178,10,6,4,[6, 5, 5, 4, 4, 6],[1, 7, 1, 2]
1179,10,9,1,[8, 8, 7, 7, 7, 6, 8, 8, 5],[2]
1180,10,6,4,[7, 4, 6, 4, 7, 7],[9, 3, 3, 3]
1181,10,6,4,[4, 2, 3, 5, 5, 4],[6, 6, 1, 1]
1182,10,7,3,[5, 3, 6, 5, 4, 5, 6],[7, 1, 2]
1183,10,5,5,[4, 4, 6, 4, 4],[7, 7, 2, 8, 3]
1184,10,8,2,[5, 4, 4, 4, 5, 5, 6, 4],[9, 3]
1185,10,6,4,[5, 6, 3, 3, 3, 5],[9, 1, 7, 2]
1186,10,6,4,[6, 4, 6, 7, 5, 4],[9, 1, 3, 8]
1187,10,5,5,[5, 4, 5, 6, 5],[3, 3, 7, 3, 9]
1188,10,6,4,[4, 3, 6, 3, 5, 5],[7, 2, 7, 2]
1189,10,8,2,[6, 6, 9, 8, 8, 8, 8, 9],[4, 1]
1190,10,7,3,[3, 7, 5, 7, 6, 7, 7],[9, 1, 2]
1191,10,7,3,[3, 5, 3, 5, 6, 4, 4],[1, 7, 7]
1192,10,8,2,[6, 7, 7, 5, 7, 7, 4, 6],[8, 1]
1193,10,7,3,[3, 5, 5, 5, 4, 3, 5],[2, 1, 6]
1194,10,4,6,[5, 4, 5, 5],[6, 3, 3, 6, 6, 3]
1195,10,7,3,[2, 4, 3, 4, 5, 6, 5],[1, 8, 1]
1196,10,7,3,[2, 1, 5, 2, 1, 1, 1],[6, 7, 6]
1197,10,6,4,[4, 2, 2, 5, 3, 3],[6, 9, 1, 1]
1198,10,6,4,[6, 6, 5, 5, 4, 5],[7, 3, 2, 3]
1199,10,6,4,[3, 3, 4, 3, 4, 4],[5, 1, 6, 1]
1200,10,8,2,[2, 4, 2, 3, 3, 2, 2, 3],[5, 5]
1201,10,7,3,[6, 4, 6, 6, 6, 4, 6],[3, 2, 3]
1202,10,5,5,[4, 4, 3, 4, 3],[2, 5, 5, 1, 2]
1203,10,7,3,[5, 5, 6, 5, 5, 6, 6],[3, 7, 2]
1204,10,7,3,[5, 7, 5, 6, 6, 6, 6],[3, 3, 8]
1205,10,6,4,[6, 6, 7, 6, 7, 7],[2, 2, 8, 3]
1206,10,8,2,[5, 5, 4, 6, 6, 6, 5, 6],[2, 7]
1207,10,6,4,[7, 6, 5, 6, 7, 5],[9, 8, 4, 4]
1208,10,7,3,[6, 5, 6, 7, 5, 5, 4],[9, 3, 3]
1209,10,6,4,[7, 6, 6, 5, 4, 6],[3, 9, 3, 2]
1210,10,6,4,[2, 5, 3, 5, 5, 3],[1, 1, 6, 1]
1211,10,7,3,[6, 5, 6, 5, 6, 7, 6],[4, 4, 9]
1212,10,6,4,[2, 2, 3, 6, 5, 6],[9, 1, 7, 1]
1213,10,5,5,[5, 5, 5, 4, 5],[6, 2, 6, 3, 3]
1214,10,6,4,[5, 6, 6, 5, 5, 5],[7, 3, 8, 3]
1215,10,6,4,[6, 5, 5, 6, 5, 4],[7, 3, 3, 3]
1216,10,9,1,[7, 6, 5, 5, 6, 7, 7, 6, 7],[4]
1217,10,6,4,[6, 4, 4, 6, 5, 5],[2, 7, 3, 7]
1218,10,3,7,[3, 2, 4],[6, 1, 6, 1, 1, 7, 6]
1219,10,6,4,[6, 5, 6, 6, 4, 6],[2, 3, 9, 3]
1220,10,7,3,[3, 4, 5, 3, 3, 5, 5],[6, 7, 2]
1221,10,6,4,[5, 4, 4, 3, 3, 4],[1, 6, 2, 6]
1222,10,6,4,[5, 5, 5, 5, 3, 3],[1, 2, 6, 2]
1223,10,7,3,[6, 6, 6, 6, 6, 3, 6],[1, 1, 2]
1224,10,5,5,[4, 3, 5, 4, 3],[6, 6, 2, 6, 2]
1225,10,7,3,[4, 5, 4, 5, 5, 6, 5],[7, 3, 7]
1226,10,6,4,[5, 5, 5, 4, 5, 4],[3, 3, 2, 6]
1227,10,7,3,[5, 6, 6, 5, 5, 5, 7],[3, 1, 9]
1228,10,7,3,[4, 3, 3, 5, 4, 4, 5],[2, 6, 6]
1229,10,6,4,[5, 5, 5, 2, 3, 3],[7, 1, 6, 1]
1230,10,7,3,[4, 4, 4, 5, 4, 3, 5],[6, 1, 6]
1231,10,8,2,[6, 5, 6, 5, 5, 6, 4, 6],[1, 3]
1232,10,8,2,[5, 4, 3, 5, 5, 4, 5, 5],[7, 1]
1233,10,7,3,[6, 5, 4, 6, 6, 6, 6],[7, 1, 1]
1234,10,6,4,[4, 5, 6, 6, 4, 6],[7, 7, 3, 3]
1235,10,7,3,[6, 3, 5, 3, 6, 6, 5],[7, 1, 1]
1236,10,6,4,[3, 2, 4, 4, 3, 2],[1, 7, 6, 7]
1237,10,6,4,[3, 3, 3, 4, 4, 4],[2, 5, 5, 1]
1238,10,7,3,[5, 5, 4, 6, 4, 4, 6],[3, 7, 7]
1239,10,8,2,[7, 5, 7, 7, 7, 5, 6, 6],[1, 1]
1240,10,6,4,[5, 5, 4, 5, 4, 5],[2, 6, 3, 6]
1241,10,8,2,[6, 3, 3, 6, 5, 6, 5, 3],[8, 1]
1242,10,7,3,[3, 6, 3, 6, 6, 6, 6],[1, 8, 1]
1243,10,5,5,[4, 5, 5, 5, 4],[3, 6, 6, 6, 2]
1244,10,6,4,[6, 7, 4, 4, 7, 6],[3, 3, 9, 3]
1245,10,8,2,[5, 7, 6, 5, 5, 7, 6, 7],[1, 1]
1246,10,5,5,[3, 3, 3, 3, 3],[2, 6, 6, 6, 2]
1247,10,6,4,[5, 6, 5, 6, 6, 4],[3, 3, 3, 7]
1248,10,6,4,[2, 5, 4, 3, 5, 4],[7, 1, 1, 6]
1249,10,7,3,[5, 5, 4, 5, 5, 3, 4],[1, 2, 6]
1250,10,5,5,[5, 5, 4, 5, 5],[3, 3, 7, 3, 6]
1252,10,8,2,[5, 3, 5, 4, 3, 3, 5, 5],[2, 7]
1253,10,8,2,[6, 6, 5, 6, 4, 4, 4, 4],[3, 7]
1254,10,6,4,[5, 5, 4, 3, 3, 3],[6, 7, 2, 6]
1255,10,4,6,[4, 5, 5, 5],[3, 3, 3, 3, 7, 6]
1256,10,8,2,[5, 6, 5, 6, 5, 5, 5, 5],[7, 3]
1257,10,8,2,[4, 4, 5, 5, 4, 5, 3, 3],[7, 1]
1258,10,6,4,[5, 5, 2, 3, 5, 4],[9, 1, 8, 1]
1259,10,6,4,[5, 6, 5, 6, 5, 5],[3, 2, 7, 3]
1260,10,8,2,[3, 6, 6, 4, 3, 7, 5, 6],[9, 1]
1261,10,6,4,[5, 5, 4, 5, 4, 5],[3, 3, 3, 6]
1262,10,6,4,[5, 3, 5, 3, 3, 2],[6, 6, 1, 1]
1264,10,6,4,[3, 6, 4, 5, 4, 3],[7, 9, 1, 1]
1265,10,7,3,[5, 5, 6, 5, 6, 4, 6],[2, 7, 7]
1266,10,7,3,[4, 4, 6, 5, 6, 4, 5],[7, 7, 3]
1267,10,5,5,[4, 5, 5, 5, 5],[7, 3, 6, 3, 3]
1268,10,8,2,[3, 4, 5, 5, 3, 3, 5, 5],[7, 2]
1269,10,6,4,[6, 6, 5, 4, 5, 5],[3, 3, 7, 8]
1270,10,6,4,[5, 4, 3, 3, 4, 3],[6, 6, 1, 1]
1271,10,7,3,[6, 5, 5, 6, 6, 5, 4],[3, 7, 3]
1272,10,8,2,[5, 6, 3, 7, 6, 5, 3, 5],[1, 9]
1273,10,7,3,[4, 3, 3, 3, 6, 6, 6],[7, 7, 2]
1274,10,6,4,[5, 5, 3, 4, 4, 2],[7, 1, 6, 1]
1275,10,8,2,[4, 5, 6, 6, 6, 5, 6, 6],[3, 3]
1276,10,6,4,[7, 6, 7, 6, 7, 6],[2, 8, 2, 3]
1277,10,5,5,[3, 3, 3, 3, 2],[1, 6, 6, 1, 6]
1278,10,6,4,[6, 6, 4, 6, 6, 6],[9, 2, 2, 2]
1279,10,7,3,[4, 5, 3, 5, 5, 4, 3],[6, 2, 1]
1280,10,8,2,[3, 6, 4, 4, 6, 3, 5, 5],[2, 9]
1281,10,8,2,[4, 3, 4, 3, 4, 3, 5, 5],[6, 1]
1282,10,7,3,[6, 8, 8, 6, 7, 8, 8],[3, 1, 3]
1283,10,8,2,[3, 3, 5, 6, 6, 6, 4, 6],[8, 1]
1284,10,6,4,[5, 5, 5, 3, 5, 3],[7, 6, 1, 2]
1285,10,7,3,[5, 6, 6, 3, 3, 5, 5],[1, 7, 7]
1286,10,8,2,[5, 5, 4, 5, 6, 4, 5, 6],[1, 7]
1287,10,8,2,[6, 3, 4, 3, 3, 5, 3, 6],[1, 9]
1288,10,6,4,[5, 3, 5, 5, 5, 5],[1, 6, 6, 2]
1289,10,6,4,[6, 6, 5, 6, 6, 4],[7, 1, 7, 3]
1290,10,7,3,[5, 6, 6, 6, 6, 5, 6],[3, 3, 3]
1291,10,7,3,[5, 6, 5, 6, 5, 6, 6],[3, 7, 2]
1292,10,5,5,[5, 5, 4, 4, 4],[6, 3, 3, 6, 3]
1293,10,4,6,[4, 4, 4, 5],[6, 6, 6, 3, 6, 2]
1294,10,8,2,[5, 4, 6, 3, 4, 4, 5, 6],[7, 1]
1295,10,6,4,[3, 5, 3, 4, 5, 5],[6, 6, 6, 1]
1296,10,8,2,[2, 3, 3, 4, 5, 5, 3, 2],[7, 1]
1297,10,6,4,[3, 5, 3, 5, 3, 3],[6, 2, 7, 6]
1298,10,7,3,[5, 4, 4, 4, 4, 4, 5],[6, 3, 3]
1299,10,5,5,[5, 5, 5, 5, 5],[6, 3, 4, 6, 6]
1300,10,7,3,[3, 3, 6, 5, 5, 3, 5],[1, 8, 1]
1301,10,5,5,[6, 6, 5, 5, 5],[9, 8, 3, 2, 3]
1302,10,7,3,[6, 8, 5, 6, 7, 8, 5],[1, 9, 3]
1303,10,4,6,[2, 4, 3, 3],[1, 5, 1, 5, 5, 1]
1304,10,7,3,[6, 6, 5, 6, 6, 6, 6],[3, 3, 3]
1305,10,6,4,[6, 7, 7, 6, 8, 7],[9, 9, 5, 5]
1306,10,8,2,[7, 6, 5, 6, 6, 7, 6, 5],[3, 9]
1307,10,6,4,[6, 5, 5, 6, 6, 5],[4, 4, 4, 7]
1308,10,6,4,[4, 4, 4, 4, 3, 5],[1, 6, 6, 6]
1309,10,7,3,[4, 6, 2, 6, 3, 5, 6],[1, 1, 8]
1310,10,7,3,[6, 3, 6, 5, 6, 6, 3],[1, 9, 2]
1311,10,6,4,[3, 3, 4, 4, 4, 3],[1, 6, 1, 5]
1312,10,6,4,[5, 5, 5, 4, 4, 5],[6, 7, 2, 3]
1313,10,8,2,[5, 5, 7, 7, 4, 6, 6, 4],[9, 2]
1314,10,6,4,[5, 4, 5, 5, 5, 5],[6, 3, 2, 6]
1315,10,7,3,[4, 2, 2, 3, 2, 5, 5],[6, 7, 1]
1316,10,7,3,[3, 3, 5, 6, 3, 5, 4],[1, 1, 9]
1317,10,9,1,[5, 5, 6, 4, 6, 4, 6, 6, 5],[1]
1318,10,6,4,[2, 3, 5, 2, 5, 5],[1, 1, 6, 6]
1319,10,4,6,[4, 5, 5, 5],[6, 6, 6, 3, 3, 2]
1320,10,9,1,[7, 9, 9, 9, 7, 7, 7, 7, 7],[1]
1321,10,7,3,[6, 5, 5, 3, 4, 6, 6],[1, 1, 7]
1322,10,6,4,[6, 6, 5, 5, 6, 6],[7, 4, 7, 4]
1323,10,6,4,[4, 3, 5, 5, 5, 3],[6, 1, 6, 6]
1324,10,5,5,[5, 6, 3, 6, 4],[9, 1, 8, 2, 2]
1325,10,5,5,[6, 6, 5, 5, 6],[7, 4, 4, 7, 4]
1326,10,7,3,[7, 5, 7, 3, 7, 7, 7],[1, 9, 1]
1327,10,7,3,[5, 4, 3, 5, 3, 5, 3],[1, 2, 6]
1328,10,3,7,[4, 5, 6],[7, 7, 3, 3, 7, 7, 3]
1329,10,7,3,[5, 5, 4, 3, 4, 5, 5],[7, 2, 1]
1330,10,6,4,[4, 5, 5, 3, 3, 5],[1, 2, 6, 6]
1331,10,6,4,[3, 3, 4, 4, 3, 3],[6, 2, 2, 5]
1332,10,8,2,[7, 4, 6, 6, 7, 7, 7, 5],[1, 8]
1333,10,6,4,[5, 7, 6, 7, 7, 7],[4, 4, 9, 4]
1334,10,8,2,[3, 3, 6, 6, 6, 3, 6, 5],[8, 2]
1335,10,8,2,[5, 6, 7, 6, 6, 4, 6, 6],[1, 9]
1336,10,7,3,[3, 5, 6, 3, 3, 4, 4],[7, 7, 2]
1337,10,7,3,[3, 5, 2, 3, 2, 5, 2],[1, 6, 6]
1338,10,7,3,[6, 5, 4, 4, 5, 4, 3],[7, 9, 2]
1339,10,9,1,[5, 4, 5, 4, 6, 4, 5, 5, 6],[9]
1340,10,8,2,[6, 5, 6, 3, 6, 4, 4, 6],[2, 1]
1341,10,8,2,[5, 5, 5, 6, 6, 5, 4, 4],[7, 3]
1342,10,7,3,[3, 5, 5, 3, 4, 5, 2],[1, 6, 1]
1343,10,7,3,[6, 6, 5, 6, 5, 6, 6],[4, 3, 4]
1345,10,6,4,[6, 4, 6, 5, 5, 5],[3, 7, 3, 7]
1346,10,7,3,[5, 5, 6, 4, 5, 6, 6],[3, 9, 3]
1347,10,7,3,[4, 6, 8, 7, 7, 7, 7],[9, 3, 1]
1348,10,5,5,[4, 5, 3, 3, 4],[6, 6, 2, 1, 6]
1349,10,7,3,[5, 6, 6, 6, 4, 6, 5],[1, 3, 7]
1350,10,7,3,[6, 6, 5, 7, 3, 5, 7],[8, 1, 2]
1351,10,8,2,[5, 7, 6, 7, 7, 5, 5, 7],[1, 8]
1352,10,6,4,[6, 2, 2, 5, 6, 6],[1, 1, 7, 8]
1353,10,6,4,[5, 3, 6, 3, 4, 6],[1, 7, 2, 8]
1355,10,4,6,[6, 6, 6, 6],[7, 4, 4, 4, 7, 7]
1356,10,8,2,[7, 6, 5, 6, 6, 7, 3, 7],[1, 2]
1357,10,7,3,[4, 3, 5, 5, 4, 2, 2],[8, 1, 7]
1358,10,5,5,[3, 2, 4, 3, 4],[1, 5, 5, 5, 1]
1359,10,6,4,[5, 5, 5, 3, 6, 6],[2, 2, 7, 2]
1360,10,6,4,[3, 5, 5, 5, 6, 5],[8, 8, 1, 1]
1361,10,8,2,[3, 3, 3, 5, 4, 5, 3, 3],[7, 9]
1362,10,6,4,[3, 5, 3, 5, 5, 3],[2, 6, 1, 6]
1363,10,8,2,[2, 2, 1, 1, 3, 1, 1, 4],[5, 5]
1364,10,7,3,[4, 4, 4, 3, 6, 5, 6],[8, 1, 2]
1365,10,7,3,[6, 6, 6, 6, 6, 5, 6],[4, 7, 2]
1366,10,6,4,[3, 2, 3, 3, 3, 3],[5, 1, 5, 6]
1367,10,7,3,[6, 6, 6, 5, 4, 4, 5],[2, 3, 7]
1368,10,8,2,[3, 3, 3, 5, 5, 2, 4, 3],[8, 1]
1369,10,7,3,[3, 5, 4, 5, 3, 5, 2],[1, 1, 7]
1370,10,5,5,[5, 5, 5, 6, 6],[7, 7, 4, 3, 7]
1371,10,7,3,[4, 5, 6, 6, 4, 6, 5],[7, 2, 2]
1372,10,6,4,[5, 7, 5, 7, 7, 4],[8, 3, 8, 1]
1373,10,6,4,[7, 3, 6, 4, 6, 3],[8, 2, 9, 1]
1374,10,6,4,[4, 4, 5, 5, 5, 3],[6, 1, 7, 2]
1375,10,6,4,[3, 5, 4, 3, 3, 5],[7, 1, 1, 7]
1376,10,8,2,[3, 5, 3, 5, 3, 6, 5, 6],[7, 2]
1377,10,7,3,[5, 7, 6, 5, 7, 6, 5],[8, 1, 8]
1378,10,9,1,[6, 6, 7, 7, 7, 5, 6, 4, 5],[2]
1379,10,6,4,[3, 3, 5, 3, 3, 3],[9, 1, 6, 1]
1380,10,7,3,[4, 5, 3, 4, 3, 3, 5],[2, 1, 6]
1381,10,6,4,[7, 7, 7, 7, 7, 6],[5, 5, 5, 5]
1382,10,8,2,[7, 6, 7, 6, 6, 7, 6, 6],[3, 1]
1383,10,9,1,[5, 3, 3, 5, 3, 4, 3, 3, 5],[6]
1384,10,7,3,[4, 6, 4, 6, 5, 5, 4],[3, 7, 7]
1385,10,6,4,[4, 4, 4, 2, 2, 2],[1, 5, 1, 5]
1386,10,6,4,[5, 6, 7, 4, 6, 6],[8, 2, 1, 8]
1387,10,5,5,[5, 5, 5, 5, 5],[6, 6, 3, 2, 3]
1388,10,2,8,[4, 4],[3, 6, 6, 6, 3, 3, 6, 3]
1389,10,5,5,[4, 4, 5, 5, 4],[6, 3, 3, 6, 6]
1390,10,7,3,[4, 3, 2, 3, 2, 5, 3],[6, 1, 6]
1391,10,6,4,[5, 5, 5, 3, 3, 6],[1, 7, 7, 7]
1392,10,5,5,[3, 3, 3, 3, 4],[1, 6, 5, 2, 5]
1394,10,5,5,[4, 5, 3, 5, 3],[1, 6, 2, 6, 6]
1395,10,5,5,[5, 3, 5, 5, 6],[1, 7, 7, 2, 1]
1396,10,4,6,[2, 2, 4, 3],[1, 1, 5, 5, 5, 5]
1397,10,7,3,[3, 4, 5, 3, 6, 6, 3],[2, 7, 9]
1398,10,8,2,[5, 6, 6, 6, 3, 6, 6, 3],[1, 1]
1399,10,6,4,[5, 4, 5, 6, 6, 6],[2, 3, 3, 8]
1400,10,4,6,[3, 3, 3, 4],[5, 5, 1, 2, 5, 5]
1401,10,6,4,[6, 6, 6, 4, 4, 5],[3, 7, 1, 8]
1402,10,6,4,[4, 3, 5, 7, 5, 7],[8, 8, 2, 1]
1403,10,6,4,[5, 5, 5, 6, 5, 5],[7, 3, 8, 7]
1404,10,8,2,[5, 6, 7, 5, 4, 6, 6, 7],[2, 8]
1405,10,6,4,[6, 5, 6, 5, 5, 5],[8, 3, 3, 2]
1406,10,6,4,[6, 6, 7, 6, 4, 5],[2, 9, 2, 1]
1407,10,7,3,[6, 6, 4, 6, 6, 6, 5],[3, 3, 2]
1408,10,7,3,[6, 6, 5, 5, 6, 5, 4],[1, 2, 7]
1409,10,4,6,[4, 3, 5, 4],[6, 6, 1, 6, 1, 1]
1410,10,7,3,[5, 5, 6, 6, 5, 4, 4],[7, 3, 8]
1411,10,7,3,[5, 3, 3, 3, 3, 5, 4],[7, 6, 2]
1412,10,8,2,[3, 4, 6, 5, 5, 6, 5, 4],[1, 7]
1413,10,6,4,[6, 6, 5, 6, 5, 5],[4, 7, 4, 7]
1414,10,7,3,[6, 4, 6, 5, 7, 6, 5],[9, 3, 3]
1415,10,7,3,[6, 6, 6, 5, 6, 7, 5],[9, 8, 4]
1416,10,7,3,[5, 3, 7, 6, 5, 6, 6],[9, 1, 1]
1417,10,6,4,[6, 7, 6, 7, 6, 4],[8, 3, 2, 3]
1419,10,7,3,[5, 4, 4, 4, 5, 2, 3],[1, 7, 1]
1420,10,6,4,[4, 5, 4, 5, 5, 5],[3, 3, 6, 2]
1421,10,6,4,[4, 5, 4, 5, 5, 4],[7, 6, 3, 2]
1422,10,7,3,[5, 3, 5, 6, 5, 3, 6],[2, 1, 8]
1423,10,4,6,[3, 6, 7, 8],[9, 1, 2, 2, 9, 9]
1425,10,5,5,[3, 3, 4, 5, 3],[2, 6, 7, 6, 1]
1426,10,7,3,[6, 6, 7, 6, 4, 4, 7],[1, 9, 3]
1427,10,5,5,[3, 3, 5, 4, 5],[7, 7, 2, 2, 2]
1428,10,8,2,[5, 6, 7, 6, 4, 4, 5, 7],[9, 3]
1429,10,6,4,[6, 5, 5, 5, 5, 6],[7, 7, 7, 4]
1431,10,6,4,[3, 4, 4, 4, 3, 4],[7, 7, 2, 8]
1432,10,7,3,[6, 6, 6, 6, 3, 4, 5],[9, 2, 1]
1433,10,9,1,[6, 5, 7, 4, 7, 6, 7, 5, 6],[2]
1434,10,6,4,[5, 4, 5, 6, 6, 6],[7, 7, 1, 3]
1435,10,6,4,[4, 4, 4, 5, 7, 4],[9, 1, 2, 9]
1436,10,6,4,[6, 4, 7, 6, 6, 6],[3, 9, 1, 8]
1437,10,8,2,[5, 5, 6, 5, 5, 6, 5, 5],[7, 2]
1438,10,7,3,[4, 5, 3, 5, 3, 4, 4],[1, 6, 2]
1439,10,8,2,[6, 6, 7, 7, 6, 6, 7, 6],[8, 5]
1440,10,7,3,[6, 3, 4, 2, 7, 7, 5],[1, 9, 1]
1441,10,5,5,[5, 6, 4, 6, 5],[7, 3, 7, 3, 3]
1442,10,6,4,[4, 4, 4, 5, 6, 6],[3, 2, 7, 9]
1444,10,8,2,[4, 6, 5, 6, 4, 4, 4, 5],[3, 9]
1445,10,7,3,[6, 4, 4, 6, 4, 5, 4],[3, 3, 9]
1446,10,6,4,[7, 6, 7, 6, 6, 7],[3, 1, 9, 9]
1447,10,4,6,[5, 5, 5, 5],[3, 3, 3, 6, 6, 6]
1448,10,6,4,[6, 5, 6, 6, 5, 6],[1, 7, 2, 1]
1449,10,5,5,[3, 5, 4, 4, 3],[7, 1, 1, 1, 8]
1450,10,6,4,[5, 6, 5, 5, 5, 5],[7, 7, 7, 2]
1451,10,7,3,[4, 5, 2, 5, 3, 2, 3],[1, 1, 8]
1452,10,8,2,[6, 6, 7, 9, 8, 9, 9, 9],[4, 3]
1454,10,7,3,[6, 5, 5, 6, 6, 6, 6],[2, 7, 1]
1455,10,9,1,[8, 8, 5, 6, 5, 7, 8, 7, 8],[1]
1456,10,6,4,[6, 6, 3, 3, 5, 6],[7, 7, 2, 1]
1458,10,7,3,[5, 7, 4, 6, 6, 4, 5],[8, 1, 9]
1459,10,8,2,[5, 5, 4, 5, 4, 4, 5, 4],[1, 6]
1460,10,8,2,[5, 7, 6, 7, 7, 7, 6, 5],[1, 8]
1461,10,5,5,[4, 5, 4, 5, 5],[3, 7, 7, 2, 7]
1462,10,7,3,[7, 8, 4, 7, 8, 6, 5],[2, 3, 9]
1463,10,6,4,[4, 6, 6, 5, 5, 6],[3, 7, 1, 7]
1464,10,5,5,[5, 3, 3, 3, 3],[1, 6, 6, 6, 6]
1465,10,5,5,[5, 5, 4, 4, 4],[2, 9, 7, 2, 2]
1466,10,4,6,[3, 3, 3, 4],[5, 1, 1, 5, 5, 1]
1467,10,7,3,[3, 4, 3, 5, 5, 4, 5],[7, 8, 2]
1468,10,5,5,[6, 5, 6, 7, 7],[4, 4, 9, 3, 8]
1469,10,7,3,[5, 7, 7, 6, 6, 6, 7],[8, 3, 3]
1470,10,9,1,[5, 6, 5, 6, 5, 6, 5, 5, 5],[2]
1471,10,7,3,[4, 5, 7, 7, 6, 4, 5],[1, 8, 8]
1473,10,6,4,[5, 4, 2, 3, 5, 5],[1, 6, 1, 1]
1476,10,7,3,[7, 5, 5, 5, 5, 6, 5],[2, 3, 9]
1477,10,9,1,[9, 6, 8, 7, 6, 7, 8, 9, 9],[2]
1478,10,6,4,[6, 6, 5, 6, 6, 6],[1, 8, 8, 8]
1479,10,8,2,[6, 7, 6, 7, 6, 6, 7, 5],[9, 1]
1480,10,7,3,[2, 5, 3, 2, 3, 2, 4],[1, 6, 7]
1481,10,6,4,[7, 7, 7, 6, 6, 5],[8, 3, 4, 4]
1482,10,7,3,[6, 5, 4, 6, 6, 5, 5],[3, 3, 7]
1483,10,7,3,[6, 4, 5, 5, 6, 7, 5],[9, 3, 3]
1484,10,6,4,[5, 3, 5, 6, 6, 5],[7, 2, 1, 7]
1485,10,8,2,[5, 4, 3, 6, 5, 4, 5, 6],[7, 1]
1486,10,6,4,[3, 3, 4, 5, 6, 2],[7, 1, 1, 7]
1487,10,7,3,[6, 5, 4, 6, 4, 6, 5],[3, 3, 8]
1488,10,8,2,[4, 6, 5, 6, 6, 4, 6, 5],[2, 2]
1489,10,5,5,[4, 4, 3, 4, 4],[6, 6, 2, 6, 2]
